timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,tcp_flags,flow_duration,flow_packet_count,flow_byte_count,flow_pps,flow_bps,scan_distinct_ports,scan_pps,syn_count,port_repeat_count
1784862361.0177286,142.250.182.238,172.27.112.252,443,39352,TCP,97,PA,0.185,10,7607,54.08,41141.04,13,20.26,0,0
1784862361.061399,172.27.112.252,142.250.182.238,39352,443,TCP,66,A,0.296,13,2717,43.92,9179.86,2,41.96,14,3
1784862361.074928,142.250.182.238,172.27.112.252,80,49244,TCP,66,A,0.075,2,140,26.8,1876.07,13,20.22,0,0
1784862361.083987,142.250.182.238,172.27.112.252,443,39352,TCP,486,PA,0.251,11,8093,43.8,32222.62,13,20.4,0,0
1784862361.084809,142.250.182.238,172.27.112.252,443,39352,TCP,317,PA,0.252,12,8410,47.62,33375.53,13,20.62,0,0
1784862361.0854826,142.250.182.238,172.27.112.252,443,39352,TCP,97,PA,0.253,13,8507,51.45,33670.48,13,20.85,0,0
1784862361.0861866,142.250.182.238,172.27.112.252,443,39352,TCP,105,PA,0.253,14,8612,55.26,33991.35,13,21.07,0,0
1784862361.0865552,172.27.112.252,142.250.182.238,39352,443,TCP,66,A,0.321,14,2783,43.6,8666.26,2,43.78,13,3
1784862361.0868704,172.27.112.252,142.250.182.238,39352,443,TCP,66,A,0.321,15,2849,46.66,8863.09,2,43.99,13,3
1784862361.087386,172.27.112.252,142.250.182.238,39352,443,TCP,66,A,0.322,16,2915,49.7,9053.89,2,44.19,13,3
1784862361.087646,172.27.112.252,142.250.182.238,39352,443,TCP,66,A,0.322,17,2981,52.76,9251.41,2,44.4,13,3
1784862361.09407,172.27.112.252,142.251.153.119,42946,443,TCP,74,S,0.0,1,74,0.0,0.0,2,44.55,14,4
1784862361.1044314,142.250.182.238,172.27.112.252,443,39352,TCP,66,A,0.272,15,8678,55.23,31951.01,13,21.2,0,0
1784862361.148638,142.250.182.238,172.27.112.252,80,49244,TCP,1312,PA,0.148,3,1452,20.22,9788.72,13,21.22,0,0
1784862361.1495311,142.250.182.238,172.27.112.252,80,49244,TCP,66,FA,0.149,4,1518,26.8,10172.41,13,21.43,0,0
1784862361.150131,172.27.112.252,142.250.182.238,49244,80,TCP,66,A,0.214,4,292,18.7,1365.32,2,44.24,14,14
1784862361.1504862,172.27.112.252,142.250.182.238,49244,80,TCP,66,FA,0.214,5,358,23.34,1671.15,2,44.44,14,14
1784862361.1614635,172.27.112.252,142.250.182.238,49256,80,TCP,74,S,0.0,1,74,0.0,0.0,2,44.55,15,15
1784862361.1650937,142.251.153.119,172.27.112.252,443,42946,TCP,74,SA,0.0,1,74,0.0,0.0,3,17.6,0,0
1784862361.1656697,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.072,2,140,27.93,1955.31,2,44.71,15,4
1784862361.166095,172.27.112.252,142.251.153.119,42946,443,TCP,1640,PA,0.072,3,1780,41.65,24713.62,2,44.92,15,4
1784862361.2108986,142.250.182.238,172.27.112.252,80,49244,TCP,66,A,0.211,5,1584,23.74,7521.56,13,21.37,0,0
1784862361.2296536,142.250.182.238,172.27.112.252,80,49256,TCP,74,SA,0.0,1,74,0.0,0.0,14,21.5,0,0
1784862361.230297,172.27.112.252,142.250.182.238,49256,80,TCP,66,A,0.069,2,140,29.06,2033.89,2,44.53,15,15
1784862361.2306716,172.27.112.252,142.250.182.238,49256,80,TCP,86,PA,0.069,3,226,43.35,3265.51,2,44.73,15,15
1784862361.2384698,142.251.153.119,172.27.112.252,443,42946,TCP,66,A,0.073,2,140,27.26,1907.98,3,17.53,0,0
1784862361.2427204,142.251.153.119,172.27.112.252,443,42946,TCP,66,A,0.078,3,206,38.65,2653.73,3,17.74,0,0
1784862361.2501853,142.251.153.119,172.27.112.252,443,42946,TCP,2762,PA,0.085,4,2968,47.01,34880.06,3,17.93,0,0
1784862361.2506905,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.157,4,1846,25.54,11786.45,2,44.75,15,4
1784862361.251778,142.251.153.119,172.27.112.252,443,42946,TCP,1414,A,0.087,5,4382,57.68,50551.3,3,18.14,0,0
1784862361.2522578,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.158,5,1912,31.61,12086.89,2,44.94,15,4
1784862361.2531822,142.251.153.119,172.27.112.252,443,42946,TCP,1224,PA,0.088,6,5606,68.11,63640.53,3,18.35,0,0
1784862361.253512,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.159,6,1978,37.63,12405.77,2,45.13,15,4
1784862361.2539296,172.27.112.252,142.251.153.119,42946,443,TCP,146,PA,0.16,7,2124,43.79,13286.65,2,45.33,15,4
1784862361.2542703,172.27.112.252,142.251.153.119,42946,443,TCP,192,PA,0.16,8,2316,49.94,14456.9,2,45.53,15,4
1784862361.254552,172.27.112.252,142.251.153.119,42946,443,TCP,114,PA,0.16,9,2430,56.08,15141.89,2,45.73,15,4
1784862361.2925727,142.250.182.238,172.27.112.252,80,49256,TCP,66,A,0.063,2,140,31.79,2225.08,14,21.42,0,0
1784862361.3160837,172.27.112.252,142.250.182.238,,,OTHER,98,,16.015,17,1666,1.06,104.03,2,46.76,15,0
1784862361.3324206,142.251.153.119,172.27.112.252,443,42946,TCP,716,PA,0.167,7,6322,41.83,37782.32,3,18.25,0,0
1784862361.3331723,172.27.112.252,142.251.153.119,42946,443,TCP,97,PA,0.239,10,2527,41.82,10568.7,2,46.8,15,4
1784862361.3336332,142.251.153.119,172.27.112.252,443,42946,TCP,97,PA,0.169,8,6419,47.47,38086.02,3,18.46,0,0
1784862361.3597836,142.250.182.238,172.27.112.252,80,49256,TCP,1315,PA,0.13,3,1455,23.05,11181.12,14,21.33,0,0
1784862361.360255,172.27.112.252,142.250.182.238,49256,80,TCP,66,A,0.199,4,292,20.12,1468.88,2,46.74,15,15
1784862361.360864,142.250.182.238,172.27.112.252,80,49256,TCP,66,FA,0.131,4,1521,30.49,11592.08,14,21.53,0,0
1784862361.3614342,172.27.112.252,142.250.182.238,49256,80,TCP,66,FA,0.2,5,358,25.0,1790.26,2,46.94,15,15
1784862361.3731732,142.250.182.238,172.27.112.252,,,OTHER,98,,15.852,17,1666,1.07,105.1,14,21.69,0,0
1784862361.3754992,172.27.112.252,142.250.182.238,49266,80,TCP,74,S,0.0,1,74,0.0,0.0,2,47.01,16,16
1784862361.3768182,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.283,11,2593,38.9,9170.7,2,47.2,16,4
1784862361.3890853,172.27.112.252,8.8.8.8,37878,53,UDP,47,,0.0,1,47,0.0,0.0,2,47.08,16,0
1784862361.3989778,142.251.153.119,172.27.112.252,443,42946,TCP,66,A,0.234,9,6485,38.48,27727.41,3,18.42,0,0
1784862361.4359162,142.251.153.119,172.27.112.252,443,42946,TCP,1067,PA,0.271,10,7552,36.92,27885.42,3,18.49,0,0
1784862361.4372036,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.343,12,2659,34.97,7749.17,2,46.82,16,4
1784862361.4382055,142.251.153.119,172.27.112.252,443,42946,TCP,1414,PA,0.273,11,8966,40.28,32829.04,3,18.69,0,0
1784862361.438814,142.251.153.119,172.27.112.252,443,42946,TCP,1414,PA,0.274,12,10380,43.84,37921.93,3,18.9,0,0
1784862361.4392304,142.251.153.119,172.27.112.252,443,42946,TCP,1414,A,0.274,13,11794,47.42,43022.32,3,19.1,0,0
1784862361.439482,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.345,13,2725,37.64,7889.13,2,47.0,16,4
1784862361.4397633,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.346,14,2791,40.5,8073.63,2,47.2,16,4
1784862361.4400115,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.346,15,2857,43.36,8258.62,2,47.4,16,4
1784862361.4402988,142.251.153.119,172.27.112.252,443,42946,TCP,1414,PA,0.275,14,13208,50.87,47993.29,3,19.31,0,0
1784862361.4411728,142.251.153.119,172.27.112.252,443,42946,TCP,1414,A,0.276,15,14622,54.33,52963.07,3,19.52,0,0
1784862361.4415762,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.348,16,2923,46.04,8411.36,2,47.59,16,4
1784862361.441872,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.348,17,2989,48.88,8593.97,2,47.79,16,4
1784862361.442158,142.251.153.119,172.27.112.252,443,42946,TCP,1414,PA,0.277,16,16036,57.75,57878.26,3,19.72,0,0
1784862361.442449,142.251.153.119,172.27.112.252,443,42946,TCP,1414,A,0.277,17,17450,61.29,62915.66,3,19.93,0,0
1784862361.442708,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.349,18,3055,51.63,8762.67,2,47.98,16,4
1784862361.4430807,142.250.182.238,172.27.112.252,80,49256,TCP,66,A,0.213,5,1587,23.43,7435.8,14,21.58,0,0
1784862361.4433641,172.27.112.252,142.251.153.119,42946,443,TCP,66,A,0.349,19,3121,54.4,8935.16,2,48.18,16,4
1784862361.4436712,142.251.153.119,172.27.112.252,443,42946,TCP,1414,PA,0.279,18,18864,64.61,67715.43,3,20.14,0,0
